# Using S/N > 6 for detection threshold on zuul
# Using beams within 0.5 deg of pulsars from tmp
# Flux adjusted for offset from beam center
# Expected S/N estimated from published flux values
# Flux estimated from measured S/N, uncertainty estimated from dependencies
# File generated 2018-07-25 11:29:59 (ET)
#   PSRJ  	   RA 		     Dec 	 P0 			P1 	      DM 	 Distance  	  MJD   	 S/N exp. 	  S/N meas. 	     Est. Flux	   Flux Error	Status 
#		   (deg)   	    (deg) 	 (s) 			(s/s) 	      (p/cc) 	 (deg)		  (day)					             (mJy)  	   (mJy)  
  J2002+30	 300.74167 	 30.58333 	 0.4218 	        * 	      196 	 0.3979984 	  56081  	       *	   2.704	     0.590    	   0.191    	Not Detected in # 37215
  J2002+30	 300.74167 	 30.58333 	 0.4218 	        * 	      196 	 0.2283853 	  56081  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 37592
J2002+3217	 300.51844 	 32.28842 	 0.6968 	 1.05139E-13 	   142.21 	 0.4363231 	  56053  	  14.411	   4.464	     2.000    	   0.286    	Not Detected in # 35008
J2002+3217	 300.51844 	 32.28842 	 0.6968 	 1.05139E-13 	   142.21 	 0.1038244 	  56073  	  37.702	  17.617	     3.017    	   0.923    	Detected in Beam # 35385
J2002+4050	 300.68346 	 40.84831 	 0.9051 	 1.738783E-15 	  131.486 	 0.2965202 	  55689  	  204.26	  20.611	     6.801    	   1.174    	Detected in Beam # 26036
J2002+4050	 300.68346 	 40.84831 	 0.9051 	 1.738783E-15 	  131.486 	 0.3716778 	  55691  	  108.72	  62.461	    38.722    	   4.206    	Detected in Beam # 26269
J2002+4050	 300.68346 	 40.84831 	 0.9051 	 1.738783E-15 	  131.486 	 0.4902772 	  55846  	  140.27	   3.098	     1.489    	   0.349    	Not Detected in # 26413
J2002+4050	 300.68346 	 40.84831 	 0.9051 	 1.738783E-15 	  131.486 	 0.3557759 	  55846  	  136.80	  44.619	    21.983    	   2.683    	Detected in Beam # 26646
J2004+2653	 301.24592 	 26.89456 	 0.6659 	 0.0567E-15 	      160 	 0.1911914 	  56158  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 41396
J2004+2653	 301.24592 	 26.89456 	 0.6659 	 0.0567E-15 	      160 	 0.4179427 	  56159  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 41773
J2004+2653	 301.24592 	 26.89456 	 0.6659 	 0.0567E-15 	      160 	 0.3918135 	  56159  	       *	   3.097	     0.355    	   0.151    	Not Detected in # 42006
J2004+3137	 301.21786 	 31.61945 	 2.1113 	 7.45504E-14 	  234.820 	 0.4891389 	  56075  	  7.0709	  17.502	    43.849    	   2.083    	Detected in Beam # 35618
J2004+3137	 301.21786 	 31.61945 	 2.1113 	 7.45504E-14 	  234.820 	 0.4946651 	  56075  	  38.823	   0.000	     0.000    	   0.000    	Not Detected in # 35995
J2004+3137	 301.21786 	 31.61945 	 2.1113 	 7.45504E-14 	  234.820 	 0.1312021 	  56075  	  209.41	  18.499	     1.565    	   1.062    	Detected in Beam # 36228
J2004+3137	 301.21786 	 31.61945 	 2.1113 	 7.45504E-14 	  234.820 	 0.4697784 	  56080  	  32.470	  12.488	     6.813    	   0.653    	Detected in Beam # 36605
J2004+3429	 301.19571 	 34.48825 	 0.2410 	 206.825E-15 	      351 	 0.4225976 	  56046  	  4.1078	   2.375	     0.671    	   0.210    	Not Detected in # 32657
J2004+3429	 301.19571 	 34.48825 	 0.2410 	 206.825E-15 	      351 	 0.0728091 	  56050  	  14.802	   0.000	     0.000    	   0.000    	Not Detected in # 33034
J2005-0020	 301.43229 	 -0.33943 	 2.2797 	 2.56626E-14 	    35.93 	 0.4703216 	  57875  	  38.493	   5.270	     1.507    	   0.279    	Not Detected in # 75831
J2005-0020	 301.43229 	 -0.33943 	 2.2797 	 2.56626E-14 	    35.93 	 0.2039028 	  57507  	  144.70	  12.089	     0.920    	   0.322    	Detected in Beam # 76441
J2005-0020	 301.43229 	 -0.33943 	 2.2797 	 2.56626E-14 	    35.93 	 0.3562625 	  57507  	  76.902	   9.714	     1.391    	   0.274    	Detected in Beam # 76818
J2005+3547	 301.32289 	 35.79039 	 0.6150 	 0.2808E-15 	    401.6 	 0.4763306 	  56017  	  5.4264	   0.000	     0.000    	   0.000    	Not Detected in # 31060
J2005+3547	 301.32289 	 35.79039 	 0.6150 	 0.2808E-15 	    401.6 	 0.2466949 	  56042  	  10.486	   5.065	     1.275    	   0.301    	Not Detected in # 31437
J2005+3547	 301.32289 	 35.79039 	 0.6150 	 0.2808E-15 	    401.6 	 0.3557738 	  56044  	  11.389	   0.000	     0.000    	   0.000    	Not Detected in # 31670
J2005+3547	 301.32289 	 35.79039 	 0.6150 	 0.2808E-15 	    401.6 	 0.4575552 	  56044  	  6.1686	   0.000	     0.000    	   0.000    	Not Detected in # 32047
J2005+3552	 301.44792 	 35.87342 	 0.3079 	 2.99E-15 	      455 	 0.3775298 	  56017  	  8.5151	   2.579	     0.671    	   0.210    	Not Detected in # 31060
J2005+3552	 301.44792 	 35.87342 	 0.3079 	 2.99E-15 	      455 	 0.3238581 	  56042  	  11.243	   0.000	     0.000    	   0.000    	Not Detected in # 31437
J2005+3552	 301.44792 	 35.87342 	 0.3079 	 2.99E-15 	      455 	 0.3048237 	  56044  	  12.275	   0.000	     0.000    	   0.000    	Not Detected in # 31670
J2006-0807	 301.5682 	  -8.1172 	 0.5809 	 4.601E-17 	    32.39 	 0.3500270 	  57877  	  68.749	  96.443	    33.824    	   4.268    	Detected in Beam # 86400
J2006-0807	 301.5682 	  -8.1172 	 0.5809 	 4.601E-17 	    32.39 	 0.1829646 	  57877  	  125.83	 143.380	    27.472    	   6.683    	Detected in Beam # 86777
J2006+3102	 301.54583 	 31.03417 	 0.1637 	 24.872E-15 	   107.16 	 0.0624520 	  56080  	  38.710	   0.000	     0.000    	   0.000    	Not Detected in # 36838
J2006+3102	 301.54583 	 31.03417 	 0.1637 	 24.872E-15 	   107.16 	 0.4642485 	  56081  	  8.0623	   0.000	     0.000    	   0.000    	Not Detected in # 37215
J2007+0809	 301.80625 	  8.15917 	 0.3257 	 1.37E-16 	   53.394 	  0.2504720  	    *                *               *                 *             *        Beam # 65118 Not Found
J2007+0809	 301.80625 	  8.15917 	 0.3257 	 1.37E-16 	   53.394 	  0.2819299  	    *                *               *                 *             *        Beam # 65495 Not Found
J2007+0910	 301.9921 	  9.17026 	 0.4587 	 0.33244E-15 	 48.72934 	  0.2834518  	    *                *               *                 *             *        Beam # 63521 Not Found
J2007+0910	 301.9921 	  9.17026 	 0.4587 	 0.33244E-15 	 48.72934 	  0.4655780  	    *                *               *                 *             *        Beam # 63898 Not Found
J2007+0910	 301.9921 	  9.17026 	 0.4587 	 0.33244E-15 	 48.72934 	  0.2854858  	    *                *               *                 *             *        Beam # 64131 Not Found
  J2007+20	   301.75 	    20.35 	 4.6340 	        * 	     67.0 	 0.1533524 	  56477  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 49381
  J2007+20	   301.75 	    20.35 	 4.6340 	        * 	     67.0 	 0.4445053 	  56480  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 49758
  J2007+20	   301.75 	    20.35 	 4.6340 	        * 	     67.0 	 0.4087995 	  56480  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 49991
J2007+2722	 301.81595 	 27.37998 	 0.0245 	 9.611E-19 	    127.0 	 0.4178676 	  56157  	  107.03	   0.000	     0.000    	   0.000    	Not Detected in # 40642
J2007+2722	 301.81595 	 27.37998 	 0.0245 	 9.611E-19 	    127.0 	 0.1456674 	  56157  	  333.45	   3.066	     0.204    	   0.136    	Not Detected in # 41019
J2007+3120	 301.78755 	 31.34765 	 0.6082 	 15.604E-15 	    191.5 	 0.4254905 	  56075  	  4.6303	   3.065	     0.838    	   0.235    	Not Detected in # 36228
J2007+3120	 301.78755 	 31.34765 	 0.6082 	 15.604E-15 	    191.5 	 0.2179996 	  56080  	  12.455	   3.929	     0.400    	   0.219    	Not Detected in # 36461
J2007+3120	 301.78755 	 31.34765 	 0.6082 	 15.604E-15 	    191.5 	 0.3622134 	  56080  	  6.7008	   3.062	     0.579    	   0.194    	Not Detected in # 36838
J2008+2513	 302.14784 	  25.2251 	 0.5892 	 5.395E-15 	  60.5555 	 0.3412057 	  56180  	  18.543	   8.274	     1.414    	   0.287    	Detected in Beam # 43226
J2008+2513	 302.14784 	  25.2251 	 0.5892 	 5.395E-15 	  60.5555 	 0.2241950 	  56224  	  24.441	  16.679	     2.163    	   0.560    	Detected in Beam # 43836
J2009+3326	 302.45483 	 33.43617 	 1.4384 	 1.468E-15 	    263.6 	 0.3668047 	  56051  	  7.8547	   0.000	     0.000    	   0.000    	Not Detected in # 33877
J2009+3326	 302.45483 	 33.43617 	 1.4384 	 1.468E-15 	    263.6 	 0.2850112 	  56053  	  11.666	   0.000	     0.000    	   0.000    	Not Detected in # 34110
J2009+3326	 302.45483 	 33.43617 	 1.4384 	 1.468E-15 	    263.6 	 0.3357981 	  56052  	  9.2339	   2.636	     0.452    	   0.170    	Not Detected in # 34487
J2010-1323	 302.69134 	 -13.39891 	 0.0052 	 4.8244E-21 	 22.16055 	  0.2627592  	    *                *               *                 *             *        Beam # 93398 Not Found
J2010-1323	 302.69134 	 -13.39891 	 0.0052 	 4.8244E-21 	 22.16055 	  0.4678909  	    *                *               *                 *             *        Beam # 93631 Not Found
J2010-1323	 302.69134 	 -13.39891 	 0.0052 	 4.8244E-21 	 22.16055 	  0.3124011  	    *                *               *                 *             *        Beam # 94008 Not Found
J2010+2845	 302.52112 	  28.7581 	 0.5654 	 0.09072E-15 	   112.47 	 0.1888011 	  56089  	  31.713	  39.024	     5.585    	   1.592    	Detected in Beam # 39278
J2010+2845	 302.52112 	  28.7581 	 0.5654 	 0.09072E-15 	   112.47 	 0.3075943 	  56089  	  20.487	  17.184	     3.807    	   0.704    	Detected in Beam # 39655
J2010+3230	 302.61042 	 32.50203 	 1.4424 	 3.616E-15 	    371.8 	 0.0617723 	  56073  	  16.542	   0.000	     0.000    	   0.000    	Not Detected in # 35097
J2010+3230	 302.61042 	 32.50203 	 1.4424 	 3.616E-15 	    371.8 	 0.4403622 	  56073  	  2.2879	   4.120	     2.281    	   0.273    	Not Detected in # 35474
J2011+3331	 302.77053 	 33.52351 	 0.9317 	 1.7857E-15 	   298.58 	 0.4611148 	  56051  	  19.401	   0.000	     0.000    	   0.000    	Not Detected in # 33733
J2011+3331	 302.77053 	 33.52351 	 0.9317 	 1.7857E-15 	   298.58 	 0.0783748 	  56053  	  89.554	   3.114	     0.139    	   0.104    	Not Detected in # 34110
J2012-2029	 303.19417 	 -20.49194 	 0.5440 	 5.475E-16 	    37.67 	  0.4945191  	    *                *               *                 *             *        Beam #101993 Not Found
J2012-2029	 303.19417 	 -20.49194 	 0.5440 	 5.475E-16 	    37.67 	  0.3967495  	    *                *               *                 *             *        Beam #102370 Not Found
J2012-2029	 303.19417 	 -20.49194 	 0.5440 	 5.475E-16 	    37.67 	  0.2986742  	    *                *               *                 *             *        Beam #102603 Not Found
J2012-2029	 303.19417 	 -20.49194 	 0.5440 	 5.475E-16 	    37.67 	  0.3185711  	    *                *               *                 *             *        Beam #102980 Not Found
J2013-0649	 303.32396 	 -6.81816 	 0.5802 	 6.007E-16 	    63.36 	 0.2201477 	  57661  	       *	  21.337	     1.938    	   0.536    	Detected in Beam # 84892
J2013-0649	 303.32396 	 -6.81816 	 0.5802 	 6.007E-16 	    63.36 	 0.2946272 	  57877  	       *	  13.909	     1.342    	   0.342    	Detected in Beam # 85269
J2013+3058	 303.39272 	 30.98075 	 0.2760 	 0.15194E-15 	    148.7 	 0.4881302 	  56080  	  1.9275	   0.000	     0.000    	   0.000    	Not Detected in # 36550
J2013+3058	 303.39272 	 30.98075 	 0.2760 	 0.15194E-15 	    148.7 	 0.0505381 	  56080  	  7.7305	  15.872	     1.517    	   0.682    	Detected in Beam # 36927
J2013+3845	 303.2932 	 38.76203 	 0.2302 	 8.851045E-15 	  238.217 	 0.4769021 	  55851  	  26.400	   8.689	     9.911    	   0.626    	Detected in Beam # 27955
J2013+3845	 303.2932 	 38.76203 	 0.2302 	 8.851045E-15 	  238.217 	 0.4356982 	  55851  	  23.310	  13.429	    17.348    	   1.212    	Detected in Beam # 28188
J2013+3845	 303.2932 	 38.76203 	 0.2302 	 8.851045E-15 	  238.217 	 0.1489831 	  55852  	  71.620	  42.703	    17.955    	   4.249    	Detected in Beam # 28565
J2015+2524	 303.80292 	 25.40869 	 2.3033 	  5.1E-16 	       13 	 0.0667687 	  56180  	  7.0371	   9.420	     0.672    	   0.301    	Detected in Beam # 43315
J2015+2524	 303.80292 	 25.40869 	 2.3033 	  5.1E-16 	       13 	 0.4420431 	  56180  	  1.3822	   4.217	     1.531    	   0.232    	Not Detected in # 43692
J2016+1948	 304.23935 	 19.79766 	 0.0649 	 4.0063E-19 	  33.8148 	 0.4457968 	  56480  	  14.177	  13.411	     3.917    	   0.396    	Detected in Beam # 49703
J2016+1948	 304.23935 	 19.79766 	 0.0649 	 4.0063E-19 	  33.8148 	  0.4335308  	    *                *               *                 *             *        Beam # 50080 Not Found
J2016+1948	 304.23935 	 19.79766 	 0.0649 	 4.0063E-19 	  33.8148 	  0.2446757  	    *                *               *                 *             *        Beam # 50313 Not Found
J2016+1948	 304.23935 	 19.79766 	 0.0649 	 4.0063E-19 	  33.8148 	  0.3811581  	    *                *               *                 *             *        Beam # 50690 Not Found
J2017+0603	 304.3446 	  6.05155 	 0.0029 	 8.00E-21 	  23.9231 	  0.4515855  	    *                *               *                 *             *        Beam # 67414 Not Found
J2017+0603	 304.3446 	  6.05155 	 0.0029 	 8.00E-21 	  23.9231 	  0.1434252  	    *                *               *                 *             *        Beam # 68024 Not Found
J2017+0603	 304.3446 	  6.05155 	 0.0029 	 8.00E-21 	  23.9231 	  0.4230199  	    *                *               *                 *             *        Beam # 68401 Not Found
J2017+2043	 304.37057 	 20.72553 	 0.5371 	 0.99555E-15 	  60.4906 	 0.3137953 	  56460  	  10.585	  19.040	     3.296    	   0.554    	Detected in Beam # 48716
J2017+2043	 304.37057 	 20.72553 	 0.5371 	 0.99555E-15 	  60.4906 	 0.3772374 	  56477  	  8.9036	  11.054	     2.275    	   0.321    	Detected in Beam # 49093
J2017+2043	 304.37057 	 20.72553 	 0.5371 	 0.99555E-15 	  60.4906 	 0.3232913 	  56477  	  11.782	  15.515	     2.413    	   0.430    	Detected in Beam # 49326
J2017+2043	 304.37057 	 20.72553 	 0.5371 	 0.99555E-15 	  60.4906 	 0.4994874 	  56480  	  4.9876	   5.542	     2.036    	   0.351    	Not Detected in # 49703
J2017+3625	 304.48267 	 36.41886 	 0.1667 	 1.35985E-15 	        * 	 0.3659815 	  56025  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 30628
J2017+3625	 304.48267 	 36.41886 	 0.1667 	 1.35985E-15 	        * 	 0.1334155 	  56025  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 31005
  J2017+59	    304.5 	 59.21667 	 0.4036 	        * 	       61 	 0.4995869 	  55263  	  6.2979	   2.628	     0.576    	   0.325    	Not Detected in # 10477
  J2017+59	    304.5 	 59.21667 	 0.4036 	        * 	       61 	 0.0133216 	  55263  	  10.150	  15.693	     2.134    	   0.652    	Detected in Beam # 10710
  J2017+59	    304.5 	 59.21667 	 0.4036 	        * 	       61 	 0.4860787 	  55263  	  6.9498	   0.000	     0.000    	   0.000    	Not Detected in # 10943
J2018+2839	 304.51597 	 28.66506 	 0.5580 	 1.481058E-16 	  14.1977 	 0.1548430 	  56089  	  2862.2	 320.968	    47.871    	  12.826    	Detected in Beam # 39367
J2018+2839	 304.51597 	 28.66506 	 0.5580 	 1.481058E-16 	  14.1977 	 0.4411761 	  56107  	  744.57	 398.814	   228.650    	  16.685    	Detected in Beam # 39744
J2018+2839	 304.51597 	 28.66506 	 0.5580 	 1.481058E-16 	  14.1977 	 0.4226277 	  56107  	  660.89	 488.545	   315.563    	  24.706    	Detected in Beam # 39977
J2018+3431	 304.72165 	 34.51681 	 0.3877 	 1.83649E-15 	   222.35 	 0.3533769 	  56046  	  12.394	   0.000	     0.000    	   0.000    	Not Detected in # 32602
J2018+3431	 304.72165 	 34.51681 	 0.3877 	 1.83649E-15 	   222.35 	 0.4005198 	  56050  	  9.5220	   0.000	     0.000    	   0.000    	Not Detected in # 32835
J2018+3431	 304.72165 	 34.51681 	 0.3877 	 1.83649E-15 	   222.35 	 0.2563819 	  56050  	  13.441	   3.783	     0.713    	   0.204    	Not Detected in # 33212
J2019+2425	 304.88312 	 24.42092 	 0.0039 	 7.0237E-21 	   17.203 	 0.3603566 	  56224  	       *	  13.157	     3.383    	   0.432    	Detected in Beam # 44158
J2019+2425	 304.88312 	 24.42092 	 0.0039 	 7.0237E-21 	   17.203 	 0.4813603 	  56254  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 44535
J2019+2425	 304.88312 	 24.42092 	 0.0039 	 7.0237E-21 	   17.203 	 0.2164225 	  56254  	       *	  15.854	     2.686    	   0.588    	Detected in Beam # 44768
J2021+3651	 305.27275 	 36.85133 	 0.1037 	 9.57209E-14 	    367.5 	 0.1593852 	  55988  	  9.5729	   0.000	     0.000    	   0.000    	Not Detected in # 30251
J2021+3651	 305.27275 	 36.85133 	 0.1037 	 9.57209E-14 	    367.5 	 0.4050133 	  56025  	  3.4127	   0.000	     0.000    	   0.000    	Not Detected in # 30628
J2021+3651	 305.27275 	 36.85133 	 0.1037 	 9.57209E-14 	    367.5 	 0.4603413 	  56025  	  2.4011	   0.000	     0.000    	   0.000    	Not Detected in # 30861
J2021+4026	 305.37496 	 40.44586 	 0.2653 	 5.4682E-14 	        * 	 0.0837880 	  55848  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 26680
J2021+4026	 305.37496 	 40.44586 	 0.2653 	 5.4682E-14 	        * 	 0.4314996 	  55848  	       *	   2.672	     1.607    	   0.355    	Not Detected in # 27057
J2022+2854	 305.65445 	 28.90642 	 0.3434 	 1.894195E-15 	 24.63109 	 0.4842276 	  56089  	  101.93	 117.107	    86.047    	   4.702    	Detected in Beam # 38846
J2022+2854	 305.65445 	 28.90642 	 0.3434 	 1.894195E-15 	 24.63109 	 0.0597880 	  56089  	  515.99	 441.132	    64.029    	  18.898    	Detected in Beam # 39223
J2022+3842	 305.59037 	 38.70412 	 0.0486 	 8.61E-14 	    429.1 	 0.1936438 	  55852  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 28277
J2022+3842	 305.59037 	 38.70412 	 0.0486 	 8.61E-14 	    429.1 	 0.3793631 	  55852  	       *	   2.775	     1.288    	   0.358    	Not Detected in # 28654
J2022+3842	 305.59037 	 38.70412 	 0.0486 	 8.61E-14 	    429.1 	 0.4432812 	  55852  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 28887
