# Using S/N > 6 for detection threshold on zuul
# Using beams within 0.5 deg of pulsars from psrcat_v158_north.txt
# Flux adjusted for offset from beam center
# Expected S/N estimated from published flux values
# Flux estimated from measured S/N, uncertainty estimated from dependencies
# File generated 2018-07-18 18:10:53 (ET)
#   PSRJ  	   RA 		     Dec 	 P0 			P1 	      DM 	 Distance  	  MJD   	 S/N exp. 	  S/N meas. 	     Est. Flux	   Flux Error	Status 
#		   (deg)   	    (deg) 	 (s) 			(s/s) 	      (p/cc) 	 (deg)		  (day)					             (mJy)  	   (mJy)  
J1738-2955	 264.71767 	 -29.93083 	 0.4434 	 8.1861E-14 	    223.4 	 0.1132245 	  56909  	   5.891	   0.000	     0.000    	   0.000    	Not Detected in #114031
J1738-3107	 264.6975 	 -31.12889 	 0.5495 	  3.0E-16 	      735 	 0.2465730 	  56930  	   2.585	   0.000	     0.000    	   0.000    	Not Detected in #115018
J1738-3107	 264.6975 	 -31.12889 	 0.5495 	  3.0E-16 	      735 	 0.4397981 	  56932  	   0.968	   2.352	     6.670    	   1.237    	Not Detected in #115395
J1738-3107	 264.6975 	 -31.12889 	 0.5495 	  3.0E-16 	      735 	 0.3401001 	  56933  	   1.722	   2.750	     4.383    	   1.432    	Not Detected in #115628
J1738-3211	 264.72577 	 -32.19823 	 0.7685 	 7.94911E-16 	    49.59 	 0.4913652 	  56933  	   1.608	   0.000	     0.000    	   0.000    	Not Detected in #116005
J1738-3211	 264.72577 	 -32.19823 	 0.7685 	 7.94911E-16 	    49.59 	 0.4265558 	  56958  	   2.498	   4.053	     5.237    	   1.058    	Not Detected in #116238
J1738-3211	 264.72577 	 -32.19823 	 0.7685 	 7.94911E-16 	    49.59 	 0.1062422 	  56962  	   5.000	  11.103	     7.166    	   2.400    	Detected in Beam #116615
J1738-3316	 264.64354 	 -33.26711 	 0.7304 	  8.9E-17 	      273 	 0.1046714 	  57095  	 518.978	   3.874	     0.830    	   0.348    	Not Detected in #117602
J1738-3316	 264.64354 	 -33.26711 	 0.7304 	  8.9E-17 	      273 	 0.4966489 	  57121  	 129.385	   2.683	     2.307    	   0.420    	Not Detected in #118212
J1739+0612	 264.82486 	  6.20789 	 0.2342 	 0.15640E-15 	    101.5 	  0.0964995  	      *                *               *                 *             *        Beam # 67663 Not Found
J1739+0612	 264.82486 	  6.20789 	 0.2342 	 0.15640E-15 	    101.5 	  0.4363551  	      *                *               *                 *             *        Beam # 68273 Not Found
J1739-1313	 264.99092 	 -13.22183 	 1.2157 	 8.17E-17 	     58.2 	  0.4907288  	      *                *               *                 *             *        Beam # 92749 Not Found
J1739-1313	 264.99092 	 -13.22183 	 1.2157 	 8.17E-17 	     58.2 	  0.4354176  	      *                *               *                 *             *        Beam # 93126 Not Found
J1739-1313	 264.99092 	 -13.22183 	 1.2157 	 8.17E-17 	     58.2 	  0.2857837  	      *                *               *                 *             *        Beam # 93359 Not Found
J1739-1313	 264.99092 	 -13.22183 	 1.2157 	 8.17E-17 	     58.2 	  0.3035703  	      *                *               *                 *             *        Beam # 93736 Not Found
J1739-2521	 264.88595 	 -25.36556 	 1.8185 	 0.24E-15 	    186.4 	 0.3335998 	  56755  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108253
J1739-2521	 264.88595 	 -25.36556 	 1.8185 	 0.24E-15 	    186.4 	 0.4120511 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108486
J1739-2521	 264.88595 	 -25.36556 	 1.8185 	 0.24E-15 	    186.4 	 0.2564322 	  56776  	       *	   0.000	     0.000    	   0.000    	Not Detected in #108863
J1739-2903	 264.89283 	 -29.05097 	 0.3229 	 7.87980E-15 	   138.55 	 0.4436638 	  56900  	  10.395	   2.683	     5.449    	   0.993    	Not Detected in #112434
J1739-2903	 264.89283 	 -29.05097 	 0.3229 	 7.87980E-15 	   138.55 	 0.4691825 	  56902  	   8.747	   0.000	     0.000    	   0.000    	Not Detected in #112667
J1739-2903	 264.89283 	 -29.05097 	 0.3229 	 7.87980E-15 	   138.55 	 0.1303267 	  56902  	  22.274	   5.094	     4.828    	   1.550    	Not Detected in #113044
J1739-3023	 264.91583 	 -30.38667 	 0.1144 	 1.140145E-14 	    170.5 	 0.3762927 	  56909  	   2.733	   0.000	     0.000    	   0.000    	Not Detected in #114031
J1739-3023	 264.91583 	 -30.38667 	 0.1144 	 1.140145E-14 	    170.5 	 0.4818742 	  56909  	   1.397	   0.000	     0.000    	   0.000    	Not Detected in #114408
J1739-3023	 264.91583 	 -30.38667 	 0.1144 	 1.140145E-14 	    170.5 	 0.2082750 	  56909  	   5.657	   2.665	     2.487    	   1.386    	Not Detected in #114641
J1739-3049	 264.84675 	 -30.82778 	 0.2393 	 2.1781E-15 	    573.2 	 0.3192690 	  56909  	   3.666	   0.000	     0.000    	   0.000    	Not Detected in #114641
J1739-3049	 264.84675 	 -30.82778 	 0.2393 	 2.1781E-15 	    573.2 	 0.2027175 	  56930  	   5.753	   0.000	     0.000    	   0.000    	Not Detected in #115018
J1739-3049	 264.84675 	 -30.82778 	 0.2393 	 2.1781E-15 	    573.2 	 0.4815557 	  56932  	   1.400	   0.000	     0.000    	   0.000    	Not Detected in #115251
J1739-3131	 264.85127 	 -31.52092 	 0.5294 	 1.85836E-14 	    600.1 	 0.0973160 	  56933  	  23.509	   0.000	     0.000    	   0.000    	Not Detected in #115628
J1739-3131	 264.85127 	 -31.52092 	 0.5294 	 1.85836E-14 	    600.1 	 0.4117181 	  56933  	   7.184	   0.000	     0.000    	   0.000    	Not Detected in #116005
J1739-3159	 264.95283 	 -31.99694 	 0.8776 	 1.97E-16 	      337 	 0.4805221 	  56933  	  27.986	   0.000	     0.000    	   0.000    	Not Detected in #116005
J1739-3159	 264.95283 	 -31.99694 	 0.8776 	 1.97E-16 	      337 	 0.1697518 	  56958  	 125.040	   0.000	     0.000    	   0.000    	Not Detected in #116238
J1739-3159	 264.95283 	 -31.99694 	 0.8776 	 1.97E-16 	      337 	 0.3638372 	  56962  	  58.062	   2.758	     1.017    	   0.309    	Not Detected in #116615
J1739-3951	 264.90938 	 -39.86675 	 0.3418 	  2.0E-17 	     24.6 	 0.4461341 	  57447  	   1.186	   3.942	     4.211    	   0.403    	Not Detected in #124367
J1739-3951	 264.90938 	 -39.86675 	 0.3418 	  2.0E-17 	     24.6 	 0.2691792 	  57538  	   5.357	   0.000	     0.000    	   0.000    	Not Detected in #124600
J1740+1000	 265.10813 	 10.00175 	 0.1541 	 2.14651E-14 	   23.897 	  0.3021089  	      *                *               *                 *             *        Beam # 62495 Not Found
J1740+1000	 265.10813 	 10.00175 	 0.1541 	 2.14651E-14 	   23.897 	  0.4918934  	      *                *               *                 *             *        Beam # 62728 Not Found
J1740+1000	 265.10813 	 10.00175 	 0.1541 	 2.14651E-14 	   23.897 	  0.2431636  	      *                *               *                 *             *        Beam # 63105 Not Found
J1740+1311	 265.03061 	 13.19908 	 0.8031 	 1.451320E-15 	 48.66823 	  0.2985595  	      *                *               *                 *             *        Beam # 58314 Not Found
J1740+1311	 265.03061 	 13.19908 	 0.8031 	 1.451320E-15 	 48.66823 	  0.2395656  	      *                *               *                 *             *        Beam # 58924 Not Found
J1740-2540	 265.18883 	 -25.67194 	 1.6927 	 1.851E-15 	      333 	 0.3893977 	  56776  	   3.109	   2.556	     1.389    	   0.367    	Not Detected in #108486
J1740-2540	 265.18883 	 -25.67194 	 1.6927 	 1.851E-15 	      333 	 0.2564026 	  56776  	   5.875	   0.000	     0.000    	   0.000    	Not Detected in #108863
J1740-2540	 265.18883 	 -25.67194 	 1.6927 	 1.851E-15 	      333 	 0.3982750 	  56779  	   2.952	   0.000	     0.000    	   0.000    	Not Detected in #109096
J1740-2540	 265.18883 	 -25.67194 	 1.6927 	 1.851E-15 	      333 	 0.4604475 	  56779  	   1.988	   0.000	     0.000    	   0.000    	Not Detected in #109473
J1740-3015	 265.14092 	 -30.26208 	 0.6069 	 4.66124E-13 	   151.96 	 0.3865908 	  56909  	  13.194	   0.000	     0.000    	   0.000    	Not Detected in #114031
J1740-3015	 265.14092 	 -30.26208 	 0.6069 	 4.66124E-13 	   151.96 	 0.2915228 	  56909  	  21.270	   3.868	     4.912    	   2.011    	Not Detected in #114264
J1740-3015	 265.14092 	 -30.26208 	 0.6069 	 4.66124E-13 	   151.96 	 0.3084440 	  56909  	  19.729	   0.000	     0.000    	   0.000    	Not Detected in #114641
J1740-3052	 265.20834 	 -30.86786 	 0.5703 	 2.5504275E-14 	   738.78 	 0.3366012 	  56909  	  49.118	   2.544	     3.984    	   1.325    	Not Detected in #114641
J1740-3052	 265.20834 	 -30.86786 	 0.5703 	 2.5504275E-14 	   738.78 	 0.4684572 	  56930  	  22.374	   0.000	     0.000    	   0.000    	Not Detected in #114874
J1740-3052	 265.20834 	 -30.86786 	 0.5703 	 2.5504275E-14 	   738.78 	 0.2450586 	  56932  	  72.867	   0.000	     0.000    	   0.000    	Not Detected in #115251
J1740-3327	 265.10717 	 -33.46486 	 0.5150 	 3.8978E-15 	    274.1 	 0.1367656 	  57095  	   9.955	   0.000	     0.000    	   0.000    	Not Detected in #117835
J1740-3327	 265.10717 	 -33.46486 	 0.5150 	 3.8978E-15 	    274.1 	 0.3627381 	  57121  	   4.315	   2.651	     1.946    	   0.572    	Not Detected in #118212
J1741-0840	 265.34398 	 -8.67551 	 2.0431 	 2.27471E-15 	    74.90 	  0.2995018  	      *                *               *                 *             *        Beam # 87204 Not Found
J1741-0840	 265.34398 	 -8.67551 	 2.0431 	 2.27471E-15 	    74.90 	  0.2166347  	      *                *               *                 *             *        Beam # 87581 Not Found
J1741+1351	 265.37977 	 13.86226 	 0.0037 	 3.02169E-20 	  24.2014 	  0.4896890  	      *                *               *                 *             *        Beam # 57327 Not Found
J1741+1351	 265.37977 	 13.86226 	 0.0037 	 3.02169E-20 	  24.2014 	  0.3835592  	      *                *               *                 *             *        Beam # 57560 Not Found
J1741+1351	 265.37977 	 13.86226 	 0.0037 	 3.02169E-20 	  24.2014 	  0.1362349  	      *                *               *                 *             *        Beam # 57937 Not Found
J1741-2019	 265.27863 	 -20.32333 	 3.9045 	 1.6260E-14 	     74.9 	  0.4022300  	      *                *               *                 *             *        Beam #102098 Not Found
J1741-2019	 265.27863 	 -20.32333 	 3.9045 	 1.6260E-14 	     74.9 	  0.3288149  	      *                *               *                 *             *        Beam #102331 Not Found
J1741-2019	 265.27863 	 -20.32333 	 3.9045 	 1.6260E-14 	     74.9 	  0.2626323  	      *                *               *                 *             *        Beam #102708 Not Found
J1741-2054	 265.48867 	 -20.90328 	 0.4137 	 1.6983E-14 	      4.7 	  0.4264966  	      *                *               *                 *             *        Beam #102708 Not Found
J1741-2054	 265.48867 	 -20.90328 	 0.4137 	 1.6983E-14 	      4.7 	  0.3995446  	      *                *               *                 *             *        Beam #102941 Not Found
J1741-2054	 265.48867 	 -20.90328 	 0.4137 	 1.6983E-14 	      4.7 	 0.1654548 	  56588  	   7.911	   3.747	     0.800    	   0.298    	Not Detected in #103318
J1741-2719	 265.39608 	 -27.32306 	 0.3468 	  8.1E-17 	    361.9 	 0.4964083 	  56783  	   1.499	   0.000	     0.000    	   0.000    	Not Detected in #110460
J1741-2719	 265.39608 	 -27.32306 	 0.3468 	  8.1E-17 	    361.9 	 0.3163603 	  56783  	   4.433	   0.000	     0.000    	   0.000    	Not Detected in #110693
J1741-2719	 265.39608 	 -27.32306 	 0.3468 	  8.1E-17 	    361.9 	 0.1912846 	  56783  	   7.095	   0.000	     0.000    	   0.000    	Not Detected in #111070
J1741-2733	 265.25558 	 -27.56417 	 0.8930 	 1.48E-16 	    149.2 	 0.0847383 	  56783  	  58.502	  32.034	    19.816    	   5.572    	Detected in Beam #111070
J1741-2733	 265.25558 	 -27.56417 	 0.8930 	 1.48E-16 	    149.2 	 0.4324198 	  56810  	  22.572	   6.085	     9.756    	   0.907    	Detected in Beam #111447
J1741+2758	 265.47296 	 27.96917 	 1.3607 	 1.841E-15 	 29.14487 	 0.4926627 	  56297  	   7.273	   9.941	     4.749    	   0.469    	Detected in Beam # 39849
J1741+2758	 265.47296 	 27.96917 	 1.3607 	 1.841E-15 	 29.14487 	 0.1809081 	  56297  	  23.852	  17.747	     2.585    	   0.686    	Detected in Beam # 40226
J1741+2758	 265.47296 	 27.96917 	 1.3607 	 1.841E-15 	 29.14487 	 0.4757454 	  56297  	   1.610	  24.385	    52.610    	   2.802    	Detected in Beam # 40459
J1741+2758	 265.47296 	 27.96917 	 1.3607 	 1.841E-15 	 29.14487 	 0.4188143 	  56297  	  11.975	   9.531	     2.765    	   0.380    	Detected in Beam # 40836
J1741-2945	 265.31029 	 -29.75972 	 0.2236 	 6.342E-16 	    310.3 	 0.4810273 	  56903  	   1.686	   2.653	     9.964    	   1.405    	Not Detected in #113277
J1741-2945	 265.31029 	 -29.75972 	 0.2236 	 6.342E-16 	    310.3 	 0.1038725 	  56903  	   8.641	   0.000	     0.000    	   0.000    	Not Detected in #113654
J1741-2945	 265.31029 	 -29.75972 	 0.2236 	 6.342E-16 	    310.3 	 0.4925066 	  56909  	   1.552	   0.000	     0.000    	   0.000    	Not Detected in #114264
J1741-3016	 265.27933 	 -30.27528 	 1.8937 	 8.99E-15 	      382 	 0.4936619 	  56909  	  42.569	   2.675	     2.249    	   0.414    	Not Detected in #114031
J1741-3016	 265.27933 	 -30.27528 	 1.8937 	 8.99E-15 	      382 	 0.1759838 	  56909  	 205.804	   0.000	     0.000    	   0.000    	Not Detected in #114264
J1741-3016	 265.27933 	 -30.27528 	 1.8937 	 8.99E-15 	      382 	 0.3471746 	  56909  	 106.008	   0.000	     0.000    	   0.000    	Not Detected in #114641
  J1741-34	  265.475 	 -34.31667 	 0.8751 	        * 	      241 	 0.3662397 	  57121  	   3.725	   0.000	     0.000    	   0.000    	Not Detected in #118445
  J1741-34	  265.475 	 -34.31667 	 0.8751 	        * 	      241 	 0.3204867 	  57127  	   4.702	   0.000	     0.000    	   0.000    	Not Detected in #118822
  J1741-34	  265.475 	 -34.31667 	 0.8751 	        * 	      241 	 0.3154473 	  57127  	   4.815	   0.000	     0.000    	   0.000    	Not Detected in #119055
J1741-3927	 265.32534 	 -39.46056 	 0.5122 	 1.9313E-15 	    158.5 	 0.4124979 	  57384  	  34.397	  35.982	    45.348    	   3.832    	Detected in Beam #123990
J1741-3927	 265.32534 	 -39.46056 	 0.5122 	 1.9313E-15 	    158.5 	 0.2651673 	  57538  	  60.974	  59.385	    42.221    	   7.175    	Detected in Beam #124223
J1741-3927	 265.32534 	 -39.46056 	 0.5122 	 1.9313E-15 	    158.5 	 0.3024309 	  57538  	  52.131	  57.736	    48.011    	   6.976    	Detected in Beam #124600
J1742-3957	 265.51846 	 -39.95611 	 1.0163 	  8.2E-17 	      186 	 0.3018068 	  57538  	   5.445	   2.589	     0.703    	   0.281    	Not Detected in #124600
J1742-3957	 265.51846 	 -39.95611 	 1.0163 	  8.2E-17 	      186 	 0.3074560 	  57538  	   5.308	   0.000	     0.000    	   0.000    	Not Detected in #124833
J1743-0339	 265.7841 	 -3.65319 	 0.4446 	 1.5562E-15 	    30.26 	 0.3579140 	  58054  	   8.892	  18.762	     7.576    	   1.083    	Detected in Beam # 80439
J1743-0339	 265.7841 	 -3.65319 	 0.4446 	 1.5562E-15 	    30.26 	 0.1735071 	  58087  	  32.498	   5.544	     0.613    	   0.378    	Not Detected in # 81049
  J1743+05	 265.81667 	  5.48333 	 1.4736 	        * 	     56.1 	  0.1895986  	      *                *               *                 *             *        Beam # 68506 Not Found
  J1743+05	 265.81667 	  5.48333 	 1.4736 	        * 	     56.1 	  0.3441349  	      *                *               *                 *             *        Beam # 69116 Not Found
J1743-1351	 265.90676 	 -13.86055 	 0.4053 	 4.7752E-16 	   116.30 	  0.4808021  	      *                *               *                 *             *        Beam # 93592 Not Found
J1743-1351	 265.90676 	 -13.86055 	 0.4053 	 4.7752E-16 	   116.30 	  0.3941502  	      *                *               *                 *             *        Beam # 93969 Not Found
J1743-1351	 265.90676 	 -13.86055 	 0.4053 	 4.7752E-16 	   116.30 	  0.3223860  	      *                *               *                 *             *        Beam # 94202 Not Found
J1743-1351	 265.90676 	 -13.86055 	 0.4053 	 4.7752E-16 	   116.30 	  0.3041934  	      *                *               *                 *             *        Beam # 94579 Not Found
J1743-2442	 265.83383 	 -24.71528 	 1.2425 	 4.72E-16 	      239 	 0.3802696 	  56755  	   2.866	   2.786	     1.436    	   0.394    	Not Detected in #107499
J1743-2442	 265.83383 	 -24.71528 	 1.2425 	 4.72E-16 	      239 	 0.3266913 	  56755  	   3.794	   3.076	     1.198    	   0.424    	Not Detected in #107732
J1743-2442	 265.83383 	 -24.71528 	 1.2425 	 4.72E-16 	      239 	 0.2841271 	  56755  	   4.600	   0.000	     0.000    	   0.000    	Not Detected in #108109
J1743-3150	 265.90286 	 -31.83936 	 2.4146 	 1.207753E-13 	   193.05 	 0.3445406 	  56933  	   2.375	  11.640	    36.485    	   4.482    	Detected in Beam #115861
J1743-3150	 265.90286 	 -31.83936 	 2.4146 	 1.207753E-13 	   193.05 	 0.3103814 	  56962  	   2.803	  10.956	    29.097    	   4.218    	Detected in Beam #116094
J1743-3150	 265.90286 	 -31.83936 	 2.4146 	 1.207753E-13 	   193.05 	 0.3407783 	  56958  	   2.681	   9.769	    27.116    	   3.524    	Detected in Beam #116471
J1743-3153	 265.81485 	 -31.88481 	 0.1931 	 1.05675E-14 	    505.7 	 0.3217647 	  56933  	   4.871	   0.000	     0.000    	   0.000    	Not Detected in #115861
J1743-3153	 265.81485 	 -31.88481 	 0.1931 	 1.05675E-14 	    505.7 	 0.3875421 	  56962  	   3.447	   2.621	     4.012    	   1.020    	Not Detected in #116094
J1743-3153	 265.81485 	 -31.88481 	 0.1931 	 1.05675E-14 	    505.7 	 0.2921422 	  56958  	   5.573	   0.000	     0.000    	   0.000    	Not Detected in #116471
  J1743-35	  265.775 	 -35.53333 	 0.5700 	        * 	      174 	 0.1748130 	  57151  	   2.511	   0.000	     0.000    	   0.000    	Not Detected in #120042
  J1743-35	  265.775 	 -35.53333 	 0.5700 	        * 	      174 	 0.4435383 	  57152  	   0.733	   0.000	     0.000    	   0.000    	Not Detected in #120275
  J1743-35	  265.775 	 -35.53333 	 0.5700 	        * 	      174 	 0.4570359 	  57152  	   0.670	   0.000	     0.000    	   0.000    	Not Detected in #120652
J1744-1134	 266.12252 	 -11.58186 	 0.0041 	 8.93471E-21 	  3.13695 	  0.2095485  	      *                *               *                 *             *        Beam # 91008 Not Found
J1744-1610	 266.06889 	 -16.17661 	 1.7572 	 2.3767E-15 	    66.67 	  0.3206058  	      *                *               *                 *             *        Beam # 96786 Not Found
J1744-1610	 266.06889 	 -16.17661 	 1.7572 	 2.3767E-15 	    66.67 	  0.3069006  	      *                *               *                 *             *        Beam # 97163 Not Found
J1744-1610	 266.06889 	 -16.17661 	 1.7572 	 2.3767E-15 	    66.67 	  0.3973776  	      *                *               *                 *             *        Beam # 97396 Not Found
J1744-1610	 266.06889 	 -16.17661 	 1.7572 	 2.3767E-15 	    66.67 	  0.4746378  	      *                *               *                 *             *        Beam # 97773 Not Found
J1744-2335	 266.20196 	 -23.59861 	 1.6835 	 8.327E-16 	    96.66 	 0.2587525 	  56746  	  61.575	  29.823	    12.362    	   3.416    	Detected in Beam #106135
J1744-2335	 266.20196 	 -23.59861 	 1.6835 	 8.327E-16 	    96.66 	 0.4987076 	  56752  	  22.892	   2.467	     2.750    	   0.460    	Not Detected in #106512
J1744-2335	 266.20196 	 -23.59861 	 1.6835 	 8.327E-16 	    96.66 	 0.2987916 	  56752  	  74.573	   2.226	     0.762    	   0.308    	Not Detected in #106745
J1744-3130	 266.02368 	 -31.50111 	 1.0661 	 2.1224E-14 	    192.9 	 0.2006410 	  56933  	  10.308	   0.000	     0.000    	   0.000    	Not Detected in #115484
J1744-3130	 266.02368 	 -31.50111 	 1.0661 	 2.1224E-14 	    192.9 	 0.4030475 	  56933  	   4.170	   0.000	     0.000    	   0.000    	Not Detected in #115861
J1744-3130	 266.02368 	 -31.50111 	 1.0661 	 2.1224E-14 	    192.9 	 0.3984784 	  56962  	   2.998	   3.248	     7.573    	   1.066    	Not Detected in #116094
J1744-3922	 266.01115 	 -39.37253 	 0.1724 	 1.55E-18 	    148.1 	 0.3587582 	  57384  	   3.871	   2.790	     0.837    	   0.265    	Not Detected in #123846
J1744-3922	 266.01115 	 -39.37253 	 0.1724 	 1.55E-18 	    148.1 	 0.2761382 	  57538  	   5.709	   0.000	     0.000    	   0.000    	Not Detected in #124223
