num name RA Dec P0 dP0 P1 dP1 DM dDM W50 dW50 S400 dS400 S1400 dS1400 SPINDX dSPINDX temp
1424 J1745-0129 266.258583 -1.488361 1.045407 1.8e-11 6.31e-16 4e-18 90.10 1.1 7.000 0.0 * 0.0 * 0.0 * 0.0 102.94791519030117
1425 J1745-0952 266.288062 -9.877689 0.019376 1.9e-15 9.25e-20 5e-23 64.47 0.014 1.800 0.0 1.80 0.3 0.38 0.03 -1.14 0.12 122.31582977024206
1426 J1745+1017 266.390988 10.297923 0.002652 4e-16 2.73e-21 1.5e-23 23.97 0.002 * 0.0 * 0.0 * 0.0 * 0.0 83.5800006103603
1427 J1745-2229 266.319625 -22.487222 1.160593 1.9e-11 2.86e-15 3e-18 299.00 3.0 14.000 0.0 * 0.0 0.13 0.02 * 0.0 292.6044941154147
1428 J1745-2900 266.417359 -29.008304 3.763733 1.7e-08 1.76e-11 3e-14 1778.00 3.0 * 0.0 * 0.0 * 0.0 1.34 0.28 1322.2326299767337
1429 J1745-2910 266.316667 -29.166667 0.982000 0.0 * 0.0 1088.00 0.0 54.000 0.0 * 0.0 * 0.0 * 0.0 1322.2326299767337
1430 J1745-2912 266.449293 -29.20855 0.187379 2e-07 * 0.0 1130.00 20.0 * 0.0 * 0.0 * 0.0 -3.58 1.4 1322.2326299767337
1431 J1745-3040 266.484636 -30.673108 0.367432 1.1e-11 1.07e-14 1e-19 88.37 0.004 6.100 0.0 66.00 6.0 21.00 1.0 -1.20 0.1 965.565033789207
1432 J1745-3812 266.31425 -38.202028 0.698353 2e-10 2.43e-15 7e-18 160.80 0.4 8.100 0.0 * 0.0 0.20 0.0 * 0.0 167.90492101225678
1433 J1746+2245 266.5035 22.758028 3.465038 6e-11 4.92e-15 7e-18 49.85 0.0057 34.000 0.0 1.26 0.07 * 0.0 -0.80 0.4 53.33625707399106
1434 J1746+2540 266.528625 25.677083 1.058148 1e-10 1.05e-15 2e-18 51.20 0.0033 24.000 0.0 1.20 0.1 * 0.0 -0.60 0.5 45.738075200321944
1435 J1746-27 266.5 -27.85 0.487528 8e-11 * 0.0 422.00 9.0 29.900 0.0 * 0.0 0.15 0.0 * 0.0 622.4549778076388
1436 J1746-2849 266.513989 -28.837051 1.478480 2e-09 1.27e-14 6e-16 1456.00 3.0 31.000 0.0 * 0.0 0.40 0.0 -1.10 0.0 1322.2326299767337
1437 J1746-2850 266.5275 -28.845 1.077101 4e-10 1.34e-12 2e-17 962.70 0.7 45.000 0.0 * 0.0 0.80 0.0 -0.30 0.0 1322.2326299767337
1438 J1746-2856 266.707728 -28.949719 0.945224 3e-09 1.25e-14 3e-16 1168.00 7.0 * 0.0 * 0.0 * 0.0 -2.18 0.74 1322.2326299767337
1439 J1746-3239 266.728946 -32.6655 0.199541 1.2e-12 6.56e-15 1.2e-19 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 471.8321959590215
1440 J1747-1030 266.992958 -10.501389 1.578793 2e-10 4.30e-16 2e-17 128.00 7.0 * 0.0 * 0.0 * 0.0 * 0.0 133.63861060159215
1441 J1747-2647 266.878725 -26.787222 0.500254 1.6e-11 1.32e-14 1.8e-18 570.00 9.0 66.000 0.0 * 0.0 1.54 0.0 * 0.0 532.7666349066817
1442 J1747-2802 266.860625 -28.043611 2.780079 8e-10 2.37e-15 1.2e-16 835.00 14.0 27.300 0.0 * 0.0 0.50 0.1 * 0.0 622.4549778076388
1443 J1747-2809 266.845 -28.154167 0.052153 2e-09 1.56e-13 3e-17 1133.00 3.0 * 0.0 * 0.0 * 0.0 * 0.0 622.4549778076388
1444 J1747-2958 266.816175 -29.966944 0.098814 2e-12 6.13e-14 1e-19 101.50 1.6 7.000 1.0 * 0.0 0.25 0.03 * 0.0 965.565033789207
1446 J1748-1300 267.072532 -13.014468 0.394133 1.4e-12 1.21e-15 1.1e-20 99.36 0.006 12.300 0.0 23.00 1.0 2.00 0.3 -1.80 0.2 144.51443955802048
1447 J1748-2021A 267.219538 -20.361028 0.288603 1.6e-12 3.99e-16 1e-19 219.40 0.2 87.000 0.0 10.00 4.0 0.37 0.05 * 0.0 225.114761002236
1448 J1748-2021B 267.220637 -20.360794 0.016760 5e-15 -3.29e-19 1.7e-22 220.92 0.011 * 0.0 * 0.0 * 0.0 * 0.0 225.114761002236
1449 J1748-2021C 267.213222 -20.364947 0.006227 3e-15 -5.98e-20 1.6e-22 226.95 0.06 * 0.0 * 0.0 * 0.0 * 0.0 225.114761002236
1450 J1748-2021D 267.215194 -20.352059 0.013496 3e-15 5.87e-19 1.7e-22 224.98 0.03 * 0.0 * 0.0 * 0.0 * 0.0 225.114761002236
1451 J1748-2021E 267.220002 -20.358161 0.016264 6e-15 3.12e-19 4e-22 224.10 0.04 * 0.0 * 0.0 * 0.0 * 0.0 225.114761002236
1452 J1748-2021F 267.218058 -20.360925 0.003794 3e-15 -1.05e-20 1.9e-22 220.43 0.08 * 0.0 * 0.0 * 0.0 * 0.0 225.114761002236
1453 J1748-2444 267.202135 -24.743601 0.442838 6e-12 1.11e-16 4e-20 207.33 0.09 5.200 0.0 * 0.0 0.34 0.04 * 0.0 396.89326493048094
1454 J1748-2446A 267.009396 -24.776917 0.011563 3e-14 -3.40e-20 4e-22 242.15 0.04 0.800 0.0 * 0.0 0.61 0.07 * 0.0 396.89326493048094
1455 J1748-2446aa 267.02 -24.779167 0.005788 0.0 * 0.0 237.42 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1456 J1748-2446ab 267.02 -24.779167 0.005120 0.0 * 0.0 238.34 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1457 J1748-2446ac 267.02 -24.779167 0.005087 0.0 * 0.0 238.72 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1458 J1748-2446ad 267.02 -24.779167 0.001396 6e-11 0.00e+00 6e-19 235.60 0.1 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1459 J1748-2446ae 267.02 -24.779167 0.003659 0.0 * 0.0 238.75 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1460 J1748-2446af 267.02 -24.779167 0.003304 0.0 * 0.0 237.34 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1461 J1748-2446ag 267.02 -24.779167 0.004448 0.0 * 0.0 237.75 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1462 J1748-2446ah 267.02 -24.779167 0.004965 0.0 * 0.0 237.75 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1463 J1748-2446ai 267.02 -24.779167 0.021228 0.0 * 0.0 233.90 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1464 J1748-2446aj 267.020883 -24.776347 0.002959 4e-16 1.41e-19 7e-24 238.63 0.006 * 0.0 * 0.0 0.03 0.0 * 0.0 396.89326493048094
1465 J1748-2446ak 267.015358 -24.777175 0.001890 1.5e-16 8.85e-20 8e-24 236.71 0.005 * 0.0 * 0.0 0.03 0.0 * 0.0 396.89326493048094
1466 J1748-2446al 267.0 -24.766667 5.950000 0.0 * 0.0 236.48 0.03 * 0.0 * 0.0 0.01 0.0 * 0.0 396.89326493048094
1467 J1748-2446C 267.018917 -24.776667 0.008436 1e-13 -6.06e-19 4e-21 237.00 1.0 2.000 0.5 * 0.0 * 0.0 * 0.0 396.89326493048094
1468 J1748-2446D 267.02 -24.779167 0.004714 0.0 * 0.0 243.83 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1469 J1748-2446E 267.02 -24.779167 0.002198 0.0 * 0.0 236.84 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1470 J1748-2446F 267.02 -24.779167 0.005540 0.0 * 0.0 239.18 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1471 J1748-2446G 267.02 -24.779167 0.021672 0.0 * 0.0 237.57 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1472 J1748-2446H 267.02 -24.779167 0.004926 0.0 * 0.0 238.13 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1473 J1748-2446I 267.02 -24.779167 0.009570 0.0 * 0.0 238.73 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1474 J1748-2446J 267.02 -24.779167 0.080338 0.0 * 0.0 234.35 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1475 J1748-2446K 267.02 -24.779167 0.002970 0.0 * 0.0 234.81 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1476 J1748-2446L 267.02 -24.779167 0.002245 0.0 * 0.0 237.74 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1477 J1748-2446M 267.02 -24.779167 0.003570 0.0 * 0.0 238.65 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1478 J1748-2446N 267.02 -24.779167 0.008667 0.0 * 0.0 238.47 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1479 J1748-2446O 267.02 -24.779167 0.001677 0.0 * 0.0 236.38 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1480 J1748-2446P 267.02 -24.779167 0.001729 0.0 * 0.0 238.79 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1481 J1748-2446Q 267.02 -24.779167 0.002812 0.0 * 0.0 234.50 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1482 J1748-2446R 267.02 -24.779167 0.005029 0.0 * 0.0 237.60 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1483 J1748-2446S 267.02 -24.779167 0.006117 0.0 * 0.0 236.26 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1484 J1748-2446T 267.02 -24.779167 0.007085 0.0 * 0.0 237.70 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1485 J1748-2446U 267.02 -24.779167 0.003289 0.0 * 0.0 235.50 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1486 J1748-2446V 267.02 -24.779167 0.002073 0.0 * 0.0 239.11 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1487 J1748-2446W 267.02 -24.779167 0.004205 0.0 * 0.0 239.14 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1488 J1748-2446X 267.02 -24.779167 0.002999 0.0 * 0.0 240.03 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1489 J1748-2446Y 267.02 -24.779167 0.002048 0.0 * 0.0 239.11 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1490 J1748-2446Z 267.02 -24.779167 0.002463 0.0 * 0.0 238.85 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.89326493048094
1491 J1748-30 267.0 -30.283333 0.382735 6e-07 * 0.0 584.00 5.0 25.500 0.0 * 0.0 0.16 0.0 * 0.0 965.565033789207
1492 J1748-3009 267.099125 -30.153389 0.009684 2e-09 * 0.0 420.20 0.0 * 0.0 * 0.0 1.40 0.0 * 0.0 965.565033789207
1493 J1749+16 267.370833 16.4 2.311650 0.0 * 0.0 59.60 0.0 61.000 0.0 * 0.0 * 0.0 * 0.0 59.146631447973334
1494 J1749-2347 267.315042 -23.788056 0.874486 4e-11 2.42e-15 1e-18 344.00 4.0 9.100 0.0 * 0.0 0.13 0.02 * 0.0 393.61561784772175
1495 J1749-2629 267.297 -26.486111 1.335388 1.3e-10 1.72e-15 3e-17 409.00 11.0 46.400 0.0 * 0.0 0.70 0.2 -2.38 0.59 532.7666349066817
1496 J1749-3002 267.306221 -30.043034 0.609874 1.5e-11 7.87e-15 1.2e-19 509.40 0.3 41.700 0.0 12.70 0.0 4.10 0.8 -1.60 0.2 965.565033789207
1499 J1750+07 267.666667 7.55 1.908810 0.0 * 0.0 55.40 0.0 60.000 0.0 * 0.0 * 0.0 * 0.0 81.34524123575173
1500 J1750-2043 267.576667 -20.718889 5.639047 3e-09 7.95e-15 1.6e-15 239.00 7.0 360.000 0.0 * 0.0 0.24 0.0 * 0.0 292.6044941154147
1501 J1750-2438 267.749113 -24.649444 0.712794 1e-11 1.08e-14 3e-18 476.00 5.0 9.600 0.0 * 0.0 0.50 0.1 -3.82 0.38 532.7666349066817
1502 J1750-2444 267.595667 -24.746389 0.899377 5e-11 2.64e-16 3e-18 331.00 4.0 32.000 0.0 * 0.0 0.27 0.04 * 0.0 532.7666349066817
1503 J1750-2536 267.639125 -25.611944 0.034749 8e-09 * 0.0 178.40 0.0 * 0.0 * 0.0 0.40 0.0 * 0.0 532.7666349066817
1504 J1750-28 267.516667 -28.75 1.300513 7e-10 5.78e-15 1.9e-19 388.00 12.0 16.800 0.0 * 0.0 0.09 0.0 * 0.0 544.3873836546462
1505 J1750-3157 267.697161 -31.962261 0.910363 5e-12 1.97e-16 4e-20 206.34 0.04 7.100 0.0 * 0.0 1.70 0.3 -1.20 0.3 293.3494139069509
1506 J1750-3503 267.685421 -35.052472 0.684014 3e-11 3.81e-17 4e-19 189.35 0.02 67.000 0.0 29.00 0.0 0.79 0.09 * 0.0 217.36759517025968
1507 J1750-3703A 267.557507 -37.053042 0.111601 4e-13 5.66e-18 8e-21 233.82 0.03 * 0.0 * 0.0 * 0.0 * 0.0 183.84620455113122
1508 J1750-3703B 267.550738 -37.056369 0.006075 6e-15 1.92e-20 5e-22 234.39 0.009 * 0.0 * 0.0 * 0.0 * 0.0 183.84620455113122
1509 J1750-3703C 267.556059 -37.05155 0.026569 5e-14 -9.96e-19 3e-21 230.67 0.02 * 0.0 * 0.0 * 0.0 * 0.0 183.84620455113122
1510 J1750-3703D 267.55457 -37.051769 0.005140 4e-15 4.93e-19 3e-22 230.09 0.17 * 0.0 * 0.0 * 0.0 * 0.0 183.84620455113122
1511 J1751-2516 267.969292 -25.278611 0.394836 1e-10 2.64e-15 3e-18 556.00 3.0 27.300 0.0 * 0.0 0.22 0.04 * 0.0 532.7666349066817
1512 J1751-2857 267.886222 -28.962922 0.003915 3e-15 1.12e-20 3e-23 42.84 0.03 * 0.0 * 0.0 0.06 0.02 * 0.0 544.3873836546462
1513 J1751-3323 267.886354 -33.394333 0.548227 7e-11 8.83e-15 7e-18 296.70 0.6 5.900 0.0 * 0.0 1.90 0.4 -1.53 0.24 293.3494139069509
1515 J1752+2359 268.147583 23.996722 0.409051 9e-12 6.43e-16 9e-19 36.20 0.0006 4.000 0.0 3.50 0.3 * 0.0 -1.30 0.4 46.03604311693642
1516 J1752-2410 268.244758 -24.173889 0.191037 1.9e-12 6.18e-16 8e-20 508.30 0.9 7.100 0.0 * 0.0 0.47 0.06 * 0.0 541.2587205301943
1517 J1752-2806 268.24454 -28.110361 0.562558 3e-11 8.13e-15 1e-19 50.37 0.008 6.100 0.0 1100.00 100.0 47.80 9.6 -1.70 0.4 544.3873836546462
1518 J1752-2821 268.102292 -28.352778 0.640229 4e-11 3.47e-15 1.7e-17 516.30 1.3 11.500 0.0 * 0.0 0.32 0.06 * 0.0 544.3873836546462
1519 J1753-12 268.220833 -12.983333 0.405454 1e-06 * 0.0 73.20 5.2 * 0.0 * 0.0 * 0.0 * 0.0 153.75144497306923
1520 J1753-1914 268.396546 -19.249444 0.062955 1.2e-12 2.02e-18 1.2e-19 105.30 0.3 11.000 0.0 * 0.0 0.13 0.0 * 0.0 251.18695370600258
1521 J1753-2240 268.416029 -22.678333 0.095138 7e-13 9.70e-19 1.2e-19 158.60 0.4 3.000 0.0 * 0.0 0.15 0.03 * 0.0 393.61561784772175
1522 J1753-2501 268.377579 -25.006998 0.528336 3e-11 1.41e-14 1.7e-19 672.00 3.0 57.000 0.0 * 0.0 2.30 0.2 -1.00 1.4 532.7666349066817
1523 J1753-38 268.25 -38.816667 0.666804 0.0 * 0.0 168.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 154.79433268121988
1524 J1754-2422 268.652333 -24.373333 2.090248 4e-10 8.30e-16 2e-17 738.00 6.0 * 0.0 * 0.0 * 0.0 * 0.0 541.2587205301943
1525 J1754-3014 268.625754 -30.250833 1.320490 3e-10 4.43e-15 1.9e-17 89.70 0.07 36.000 0.0 * 0.0 * 0.0 * 0.0 471.8321959590215
1526 J1754-3443 268.655717 -34.731639 0.361691 1e-11 5.71e-16 7e-19 187.70 0.9 12.000 0.0 * 0.0 0.49 0.06 -1.82 0.43 183.84620455113122
1527 J1754-3510 268.727567 -35.178611 0.392704 3e-12 7.82e-16 5e-19 82.30 0.3 4.100 0.0 * 0.0 0.47 0.0 * 0.0 183.84620455113122
1528 J1754+5201 268.595536 52.020071 2.391397 3e-11 1.56e-15 3e-19 35.01 0.0064 11.400 0.0 4.90 0.8 1.60 0.4 -1.10 0.3 38.735829159881774
1529 J1755-0903 268.793183 -9.064333 0.190710 4e-12 7.81e-16 3e-19 63.70 0.2 * 0.0 * 0.0 * 0.0 * 0.0 169.09679267871468
1530 J1755-1650 268.798533 -16.844722 0.733744 3e-11 6.86e-16 3e-18 159.90 1.0 12.000 0.0 * 0.0 0.13 0.0 * 0.0 195.76492121571022
1531 J1755-2025 268.899171 -20.416667 0.322231 5e-12 4.42e-15 6e-19 364.30 0.5 6.000 0.0 * 0.0 0.18 0.0 * 0.0 393.61561784772175
1532 J1755-2521 268.998792 -25.3575 1.175968 5e-10 9.02e-14 1.7e-17 252.00 4.0 13.400 0.0 * 0.0 0.70 0.2 * 0.0 622.4549778076388
1533 J1755-25211 268.830458 -25.3525 1.004513 7e-11 3.12e-14 1.3e-18 835.00 5.0 20.000 0.0 * 0.0 0.17 0.03 * 0.0 622.4549778076388
1534 J1755-2534 268.957583 -25.5775 0.233541 9e-12 1.12e-14 9e-19 590.00 3.0 15.000 0.0 * 0.0 0.17 0.03 * 0.0 622.4549778076388
1535 J1755-2550 268.91 -25.839444 0.315196 1.6e-12 2.43e-15 1.4e-18 750.90 0.4 11.700 0.0 * 0.0 0.20 0.0 * 0.0 622.4549778076388
1536 J1755-26 268.817875 -26.0 0.430872 1.4e-10 1.23e-14 5e-21 405.00 4.0 16.300 0.0 * 0.0 0.14 0.0 * 0.0 622.4549778076388
1537 J1755-2725 268.9245 -27.429167 0.261955 5e-11 1.37e-17 9e-18 115.00 5.0 23.800 0.0 * 0.0 0.50 0.1 -1.74 0.84 544.3873836546462
1538 J1755-33 268.8 -33.516667 0.959466 4e-06 * 0.0 266.50 0.0 * 0.0 * 0.0 0.20 0.0 * 0.0 238.22534933327293
1539 J1755-3716 268.897693 -37.269661 0.012786 1e-13 3.11e-20 4e-21 167.60 0.019 3.900 0.0 * 0.0 0.53 0.0 * 0.0 170.28866434517258
1540 J1756+1822 269.073262 18.382028 0.744001 7e-11 5.13e-16 1.7e-18 70.80 0.0 32.000 0.0 0.70 0.0 0.01 0.005 * 0.0 61.08342290596742
1541 J1756-2225 269.1065 -22.43 0.404980 9e-11 5.27e-14 5e-18 329.00 1.0 19.000 0.0 * 0.0 0.25 0.04 * 0.0 541.2587205301943
1542 J1756-2251 269.194308 -22.866486 0.028462 5e-16 1.02e-18 3e-24 121.20 0.005 0.780 0.0 * 0.0 0.60 0.1 -1.67 0.43 541.2587205301943
1543 J1756-2435 269.241306 -24.592864 0.670480 1.4e-12 2.85e-16 9e-21 367.10 0.4 25.000 0.0 8.40 0.0 2.00 0.2 -1.50 0.3 655.3804325935382
1544 J1756-25 269.175 -25.466667 0.855986 2e-06 * 0.0 706.00 8.0 25.400 0.0 * 0.0 0.20 0.0 * 0.0 622.4549778076388
1545 J1756-2619 269.330792 -26.318889 0.724514 1.1e-10 1.24e-15 6e-18 534.00 2.0 18.000 0.0 * 0.0 0.10 0.0 * 0.0 544.3873836546462
1546 J1757-15 269.35 -15.055 0.179400 0.0 * 0.0 150.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 178.18481413545618
1547 J1757-16 269.354167 -16.433333 0.451273 1e-06 * 0.0 132.20 0.1 * 0.0 * 0.0 * 0.0 * 0.0 195.76492121571022
1548 J1757-1854 269.265768 -18.900938 0.021497 7e-15 2.63e-18 7e-22 378.20 0.002 0.400 0.0 * 0.0 0.25 0.04 * 0.0 251.18695370600258
1549 J1757-2223 269.46155 -22.396944 0.185310 1.1e-12 7.82e-16 3e-19 239.30 0.4 1.300 0.0 * 0.0 0.80 0.2 -1.50 0.4 541.2587205301943
1550 J1757-2421 269.372182 -24.368735 0.234106 5e-11 1.30e-14 1.7e-18 179.45 0.011 9.600 0.0 20.00 4.0 7.20 0.4 -1.27 0.08 655.3804325935382
1551 J1757-27 269.478313 -27.75 0.017687 1.1e-13 2.10e-19 2e-20 334.00 0.0 0.490 0.0 * 0.0 0.07 0.0 * 0.0 400.4688799298547
1553 J1758-1931 269.523333 -19.528056 0.692552 7e-11 1.69e-14 3e-17 207.00 5.0 21.000 0.0 * 0.0 0.38 0.05 * 0.0 354.1348688963038
1554 J1758-2206 269.685208 -22.1125 0.430278 1.5e-11 9.56e-16 4e-18 678.00 4.0 16.600 0.0 * 0.0 0.41 0.08 -3.36 0.95 541.2587205301943
1555 J1758-2540 269.633083 -25.680278 2.107263 4e-10 1.55e-15 1.4e-16 218.20 1.3 120.000 0.0 * 0.0 0.65 0.01 -2.73 0.55 544.3873836546462
1556 J1758-2630 269.642792 -26.502778 1.202893 1.8e-10 5.17e-15 8e-17 328.00 3.0 15.600 0.0 * 0.0 0.41 0.08 -1.30 1.1 544.3873836546462
1557 J1758-2846 269.564208 -28.767222 0.766706 3e-11 9.41e-17 1.8e-17 66.60 0.3 4.400 0.0 * 0.0 0.20 0.0 * 0.0 400.4688799298547
1558 J1758+3030 269.607833 30.506667 0.947256 8e-11 7.20e-16 1e-17 35.07 0.0014 27.000 0.0 8.90 1.5 * 0.0 -1.60 0.3 41.11957249279758
1559 J1759-1029 269.892917 -10.499167 2.512263 5e-10 1.57e-14 2e-17 110.00 10.0 * 0.0 * 0.0 * 0.0 * 0.0 182.50534892636608
1560 J1759-1736 269.867333 -17.602778 0.798452 8e-11 2.55e-16 2e-17 206.00 3.0 19.000 0.0 * 0.0 0.12 0.0 * 0.0 251.18695370600258
1561 J1759-1903 269.924 -19.055278 0.731505 1.7e-10 3.07e-15 7e-17 467.00 4.0 34.000 0.0 * 0.0 0.16 0.03 * 0.0 354.1348688963038
1562 J1759-1940 269.987667 -19.674722 0.254720 7e-12 9.34e-17 2e-18 302.70 1.0 19.600 0.0 * 0.0 0.90 0.2 -2.54 0.57 354.1348688963038
1563 J1759-1956 269.897583 -19.935556 2.843389 3e-10 1.86e-14 5e-17 236.40 1.9 37.900 0.0 * 0.0 0.41 0.08 -2.00 0.4 354.1348688963038
1564 J1759-2205 269.850654 -22.092509 0.460974 9e-12 1.09e-14 9e-20 177.16 0.005 3.900 0.0 20.00 2.0 1.30 0.14 -1.80 0.2 541.2587205301943
1565 J1759-2302 269.955125 -23.035556 0.810718 1.2e-10 1.07e-14 1.2e-17 889.00 1.0 52.200 0.0 * 0.0 1.30 0.3 * 0.0 655.3804325935382
1566 J1759-2307 269.878938 -23.121389 0.558889 3e-11 3.76e-15 3e-18 812.60 1.5 22.400 0.0 * 0.0 0.70 0.1 * 0.0 655.3804325935382
1567 J1759-24 269.85 -24.033333 1.457739 1.1e-05 * 0.0 772.00 14.0 72.300 0.0 * 0.0 0.50 0.0 * 0.0 655.3804325935382
1568 J1759-2549 269.896333 -25.818611 0.956549 1.1e-10 9.96e-14 1.3e-17 431.00 5.0 15.600 0.0 * 0.0 0.60 0.1 * 0.0 544.3873836546462
1569 J1759-2922 269.951025 -29.368674 0.574400 3e-12 4.63e-15 3e-20 79.42 0.06 10.000 0.0 13.00 0.0 0.56 0.07 * 0.0 309.4396814041325
1570 J1759-3107 269.8419 -31.122639 1.078953 4e-11 3.77e-15 9e-18 128.60 1.1 16.000 0.0 * 0.0 0.91 0.1 -1.60 0.2 238.22534933327293
1571 J1800-0125 270.092 -1.425167 0.783185 3e-11 1.15e-14 5e-18 50.00 0.2 * 0.0 * 0.0 0.14 0.04 * 0.0 135.57540205958622
1572 J1800-2114 270.05125 -21.238611 1.799272 7e-10 5.50e-16 2.6e-16 641.00 18.0 90.000 0.0 * 0.0 0.30 0.04 * 0.0 541.2587205301943
1573 J1800-2343 270.0 -23.716667 1.030820 2e-05 * 0.0 280.00 40.0 * 0.0 4.00 0.0 * 0.0 * 0.0 655.3804325935382
1574 J1800+50 270.25 50.466667 0.578364 1.5e-05 * 0.0 23.00 2.0 * 0.0 23.50 0.0 * 0.0 * 0.0 39.03379707649625
1575 J1801-0357 270.344418 -3.965285 0.921491 4e-11 3.31e-15 3e-19 120.37 0.03 11.400 0.0 17.00 0.9 0.70 0.1 -2.60 0.1 145.25935934955666
1576 J1801-0857A 270.460885 -8.958847 0.007176 8e-16 -5.13e-19 4e-23 182.56 0.01 * 0.0 * 0.0 0.04 0.0 * 0.0 182.50534892636608
1577 J1801-0857B 270.460691 -8.959114 0.028962 3e-14 2.19e-18 5e-22 182.39 0.06 * 0.0 * 0.0 0.01 0.0 * 0.0 182.50534892636608
1578 J1801-0857C 270.46142 -8.959083 0.003739 2e-14 -6.50e-20 2e-21 182.26 0.03 * 0.0 * 0.0 0.01 0.0 * 0.0 182.50534892636608
1579 J1801-0857D 270.480689 -8.956758 0.004227 3e-15 6.90e-21 6e-22 174.71 0.09 * 0.0 * 0.0 * 0.0 * 0.0 182.50534892636608
1580 J1801-1417 270.462806 -14.292924 0.003625 1.7e-15 5.30e-21 3e-23 57.26 0.04 0.420 0.0 * 0.0 0.17 0.0 * 0.0 208.8755095467471
1581 J1801-1855 270.342917 -18.930278 2.550498 1e-09 1.82e-16 2.2e-16 484.00 14.0 41.900 0.0 * 0.0 0.47 0.09 * 0.0 354.1348688963038
1582 J1801-1909 270.444542 -19.16 1.108725 5e-11 7.03e-16 9e-18 264.00 9.0 40.000 0.0 * 0.0 0.50 0.1 -4.23 0.53 354.1348688963038
1583 J1801-2115 270.385375 -21.255 0.438113 4e-10 1.55e-17 6e-18 778.80 0.1 47.000 0.0 * 0.0 0.19 0.03 * 0.0 541.2587205301943
1584 J1801-2154 270.284708 -21.908889 0.375297 1e-11 1.60e-14 5e-19 386.00 1.0 8.400 0.0 * 0.0 0.21 0.02 * 0.0 541.2587205301943
1585 J1801-2304 270.332562 -23.079066 0.415827 1.8e-12 1.13e-13 1.1e-19 1073.90 0.6 128.300 0.0 * 0.0 7.00 0.5 -1.70 0.1 655.3804325935382
1586 J1801-2451 270.250067 -24.857639 0.124924 8e-12 1.28e-13 5e-19 291.55 0.05 4.600 0.0 7.80 0.0 1.46 0.09 -0.80 0.2 557.3489880273759
1587 J1801-2920 270.44515 -29.344048 1.081908 6e-12 3.29e-15 9e-20 125.61 0.014 49.600 0.0 * 0.0 2.60 0.5 -2.00 0.2 309.4396814041325
1588 J1801-3210 270.357873 -32.181587 0.007454 3e-15 -4.44e-23 3.9e-23 177.71 0.004 0.620 0.0 * 0.0 0.32 0.0 * 0.0 213.04706037934977
1589 J1801-3458 270.469417 -34.976944 1.385604 3e-10 3.97e-16 4e-17 146.00 6.0 48.000 0.0 * 0.0 0.11 0.0 * 0.0 194.8710174658668
1590 J1802+0128 270.614375 1.47325 0.554262 1e-11 2.11e-15 3e-18 97.97 0.12 6.300 0.0 * 0.0 * 0.0 * 0.0 97.73347664954787
1591 J1802+03 270.683333 3.633333 0.664300 0.0 * 0.0 77.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 97.73347664954787
1592 J1802-05 270.55 -5.398056 1.681000 0.0 * 0.0 130.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 152.41058934830406
